source:,"Table 32-10-0117-01  Production, disposition and farm value of poultry meat (x 1,000)",,,,,,,,,,,,,,,
REF_DATE,GEO,DGUID,Production and disposition,Commodity,Estimates,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2003,British Columbia,2016A000259,Disposition,Turkey,Value (dollars),Dollars,81,thousands,3,v29434465,11.4.2.3,27038,,,,0
2004,Canada,2016A000011124,"Production, total",Total poultry,Birds,Birds,37,thousands,3,v29434289,1.1.3.1,633276,,,,0
2004,Canada,2016A000011124,"Production, total",Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434290,1.1.3.2,1115833,,,,0
2004,Canada,2016A000011124,"Production, total",Total poultry,Value (dollars),Dollars,81,thousands,3,v29434291,1.1.3.3,1848834,,,,0
2004,Canada,2016A000011124,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60563,1.1.1.1,613759,,,,0
2004,Canada,2016A000011124,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60594,1.1.1.2,970818,,,,0
2004,Canada,2016A000011124,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60625,1.1.1.3,1580964,,,,0
2004,Canada,2016A000011124,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60749,1.1.2.1,19517,,,,0
2004,Canada,2016A000011124,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60777,1.1.2.2,145015,,,,0
2004,Canada,2016A000011124,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60805,1.1.2.3,267870,,,,0
2004,Canada,2016A000011124,Home consumption,Total poultry,Birds,Birds,37,thousands,3,v29434292,1.2.3.1,405,,,,0
2004,Canada,2016A000011124,Home consumption,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434293,1.2.3.2,1038,,,,0
2004,Canada,2016A000011124,Home consumption,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434294,1.2.3.3,1499,,,,0
2004,Canada,2016A000011124,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v25653433,1.2.1.1,389,,,,0
2004,Canada,2016A000011124,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v25653434,1.2.1.2,930,,,,0
2004,Canada,2016A000011124,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v25653435,1.2.1.3,1297,,,,0
2004,Canada,2016A000011124,Home consumption,Turkey,Birds,Birds,37,thousands,3,v25653436,1.2.2.1,15,,,,0
2004,Canada,2016A000011124,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v25653437,1.2.2.2,108,,,,0
2004,Canada,2016A000011124,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v25653438,1.2.2.3,201,,,,0
2004,Canada,2016A000011124,Sold,Total poultry,Birds,Birds,37,thousands,3,v29434295,1.3.3.1,632871,,,,0
2004,Canada,2016A000011124,Sold,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434296,1.3.3.2,1114795,,,,0
2004,Canada,2016A000011124,Sold,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434297,1.3.3.3,1847336,,,,0
2004,Canada,2016A000011124,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v25653439,1.3.1.1,613370,,,,0
2004,Canada,2016A000011124,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v25653440,1.3.1.2,969888,,,,0
2004,Canada,2016A000011124,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v25653441,1.3.1.3,1579667,,,,0
2004,Canada,2016A000011124,Sold,Turkey,Birds,Birds,37,thousands,3,v25653442,1.3.2.1,19501,,,,0
2004,Canada,2016A000011124,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v25653443,1.3.2.2,144907,,,,0
2004,Canada,2016A000011124,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v25653444,1.3.2.3,267669,,,,0
2004,Canada,2016A000011124,Disposition,Total poultry,Birds,Birds,37,thousands,3,v29434286,1.4.3.1,633276,,,,0
2004,Canada,2016A000011124,Disposition,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434287,1.4.3.2,1115833,,,,0
2004,Canada,2016A000011124,Disposition,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434288,1.4.3.3,1848834,,,,0
2004,Canada,2016A000011124,Disposition,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v29434280,1.4.1.1,613759,,,,0
2004,Canada,2016A000011124,Disposition,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v29434281,1.4.1.2,970818,,,,0
2004,Canada,2016A000011124,Disposition,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v29434282,1.4.1.3,1580964,,,,0
2004,Canada,2016A000011124,Disposition,Turkey,Birds,Birds,37,thousands,3,v29434283,1.4.2.1,19517,,,,0
2004,Canada,2016A000011124,Disposition,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v29434284,1.4.2.2,145015,,,,0
2004,Canada,2016A000011124,Disposition,Turkey,Value (dollars),Dollars,81,thousands,3,v29434285,1.4.2.3,267870,,,,0
2004,Newfoundland and Labrador,2016A000210,"Production, total",Total poultry,Birds,Birds,37,thousands,3,v29434307,2.1.3.1,,x,,,0
2004,Newfoundland and Labrador,2016A000210,"Production, total",Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434308,2.1.3.2,,x,,,0
2004,Newfoundland and Labrador,2016A000210,"Production, total",Total poultry,Value (dollars),Dollars,81,thousands,3,v29434309,2.1.3.3,,x,,,0
2004,Newfoundland and Labrador,2016A000210,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60567,2.1.1.1,,x,,,0
2004,Newfoundland and Labrador,2016A000210,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60598,2.1.1.2,,x,,,0
2004,Newfoundland and Labrador,2016A000210,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60629,2.1.1.3,,x,,,0
2004,Newfoundland and Labrador,2016A000210,"Production, total",Turkey,Birds,Birds,37,thousands,3,v25653445,2.1.2.1,,x,,,0
2004,Newfoundland and Labrador,2016A000210,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v25653446,2.1.2.2,,x,,,0
2004,Newfoundland and Labrador,2016A000210,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v25653447,2.1.2.3,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Home consumption,Total poultry,Birds,Birds,37,thousands,3,v29434310,2.2.3.1,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Home consumption,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434311,2.2.3.2,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Home consumption,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434312,2.2.3.3,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60568,2.2.1.1,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60599,2.2.1.2,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60630,2.2.1.3,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Home consumption,Turkey,Birds,Birds,37,thousands,3,v25653448,2.2.2.1,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v25653449,2.2.2.2,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v25653450,2.2.2.3,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Sold,Total poultry,Birds,Birds,37,thousands,3,v29434313,2.3.3.1,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Sold,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434314,2.3.3.2,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Sold,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434315,2.3.3.3,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60569,2.3.1.1,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60600,2.3.1.2,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60631,2.3.1.3,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Sold,Turkey,Birds,Birds,37,thousands,3,v25653451,2.3.2.1,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v25653452,2.3.2.2,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v25653453,2.3.2.3,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Disposition,Total poultry,Birds,Birds,37,thousands,3,v29434304,2.4.3.1,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Disposition,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434305,2.4.3.2,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Disposition,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434306,2.4.3.3,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Disposition,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v29434298,2.4.1.1,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Disposition,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v29434299,2.4.1.2,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Disposition,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v29434300,2.4.1.3,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Disposition,Turkey,Birds,Birds,37,thousands,3,v29434301,2.4.2.1,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Disposition,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v29434302,2.4.2.2,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Disposition,Turkey,Value (dollars),Dollars,81,thousands,3,v29434303,2.4.2.3,,x,,,0
2004,Prince Edward Island,2016A000211,"Production, total",Total poultry,Birds,Birds,37,thousands,3,v29434325,3.1.3.1,,x,,,0
2004,Prince Edward Island,2016A000211,"Production, total",Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434326,3.1.3.2,,x,,,0
2004,Prince Edward Island,2016A000211,"Production, total",Total poultry,Value (dollars),Dollars,81,thousands,3,v29434327,3.1.3.3,,x,,,0
2004,Prince Edward Island,2016A000211,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60564,3.1.1.1,,x,,,0
2004,Prince Edward Island,2016A000211,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60595,3.1.1.2,,x,,,0
2004,Prince Edward Island,2016A000211,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60626,3.1.1.3,,x,,,0
2004,Prince Edward Island,2016A000211,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60750,3.1.2.1,,x,,,0
2004,Prince Edward Island,2016A000211,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60778,3.1.2.2,,x,,,0
2004,Prince Edward Island,2016A000211,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60806,3.1.2.3,,x,,,0
2004,Prince Edward Island,2016A000211,Home consumption,Total poultry,Birds,Birds,37,thousands,3,v29434328,3.2.3.1,,x,,,0
2004,Prince Edward Island,2016A000211,Home consumption,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434329,3.2.3.2,,x,,,0
2004,Prince Edward Island,2016A000211,Home consumption,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434330,3.2.3.3,,x,,,0
2004,Prince Edward Island,2016A000211,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60565,3.2.1.1,,x,,,0
2004,Prince Edward Island,2016A000211,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60596,3.2.1.2,,x,,,0
2004,Prince Edward Island,2016A000211,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60627,3.2.1.3,,x,,,0
2004,Prince Edward Island,2016A000211,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60751,3.2.2.1,,x,,,0
2004,Prince Edward Island,2016A000211,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60779,3.2.2.2,,x,,,0
2004,Prince Edward Island,2016A000211,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60807,3.2.2.3,,x,,,0
2004,Prince Edward Island,2016A000211,Sold,Total poultry,Birds,Birds,37,thousands,3,v29434331,3.3.3.1,,x,,,0
2004,Prince Edward Island,2016A000211,Sold,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434332,3.3.3.2,,x,,,0
2004,Prince Edward Island,2016A000211,Sold,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434333,3.3.3.3,,x,,,0
2004,Prince Edward Island,2016A000211,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60566,3.3.1.1,,x,,,0
2004,Prince Edward Island,2016A000211,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60597,3.3.1.2,,x,,,0
2004,Prince Edward Island,2016A000211,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60628,3.3.1.3,,x,,,0
2004,Prince Edward Island,2016A000211,Sold,Turkey,Birds,Birds,37,thousands,3,v60752,3.3.2.1,,x,,,0
2004,Prince Edward Island,2016A000211,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60780,3.3.2.2,,x,,,0
2004,Prince Edward Island,2016A000211,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60808,3.3.2.3,,x,,,0
2004,Prince Edward Island,2016A000211,Disposition,Total poultry,Birds,Birds,37,thousands,3,v29434322,3.4.3.1,,x,,,0
2004,Prince Edward Island,2016A000211,Disposition,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434323,3.4.3.2,,x,,,0
2004,Prince Edward Island,2016A000211,Disposition,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434324,3.4.3.3,,x,,,0
2004,Prince Edward Island,2016A000211,Disposition,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v29434316,3.4.1.1,,x,,,0
2004,Prince Edward Island,2016A000211,Disposition,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v29434317,3.4.1.2,,x,,,0
2004,Prince Edward Island,2016A000211,Disposition,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v29434318,3.4.1.3,,x,,,0
2004,Prince Edward Island,2016A000211,Disposition,Turkey,Birds,Birds,37,thousands,3,v29434319,3.4.2.1,,x,,,0
2004,Prince Edward Island,2016A000211,Disposition,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v29434320,3.4.2.2,,x,,,0
2004,Prince Edward Island,2016A000211,Disposition,Turkey,Value (dollars),Dollars,81,thousands,3,v29434321,3.4.2.3,,x,,,0
2004,Nova Scotia,2016A000212,"Production, total",Total poultry,Birds,Birds,37,thousands,3,v29434343,4.1.3.1,22665,,,,0
2004,Nova Scotia,2016A000212,"Production, total",Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434344,4.1.3.2,37051,,,,0
2004,Nova Scotia,2016A000212,"Production, total",Total poultry,Value (dollars),Dollars,81,thousands,3,v29434345,4.1.3.3,64727,,,,0
2004,Nova Scotia,2016A000212,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60570,4.1.1.1,21935,,,,0
2004,Nova Scotia,2016A000212,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60601,4.1.1.2,33529,,,,0
2004,Nova Scotia,2016A000212,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60632,4.1.1.3,58269,,,,0
2004,Nova Scotia,2016A000212,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60753,4.1.2.1,730,,,,0
2004,Nova Scotia,2016A000212,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60781,4.1.2.2,3522,,,,0
2004,Nova Scotia,2016A000212,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60809,4.1.2.3,6458,,,,0
2004,Nova Scotia,2016A000212,Home consumption,Total poultry,Birds,Birds,37,thousands,3,v29434346,4.2.3.1,6,,,,0
2004,Nova Scotia,2016A000212,Home consumption,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434347,4.2.3.2,18,,,,0
2004,Nova Scotia,2016A000212,Home consumption,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434348,4.2.3.3,31,,,,0
2004,Nova Scotia,2016A000212,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60571,4.2.1.1,6,,,,0
2004,Nova Scotia,2016A000212,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60602,4.2.1.2,17,,,,0
2004,Nova Scotia,2016A000212,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60633,4.2.1.3,28,,,,0
2004,Nova Scotia,2016A000212,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60754,4.2.2.1,0,,,,0
2004,Nova Scotia,2016A000212,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60782,4.2.2.2,2,,,,0
2004,Nova Scotia,2016A000212,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60810,4.2.2.3,3,,,,0
2004,Nova Scotia,2016A000212,Sold,Total poultry,Birds,Birds,37,thousands,3,v29434349,4.3.3.1,22659,,,,0
2004,Nova Scotia,2016A000212,Sold,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434350,4.3.3.2,37033,,,,0
2004,Nova Scotia,2016A000212,Sold,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434351,4.3.3.3,64696,,,,0
2004,Nova Scotia,2016A000212,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60572,4.3.1.1,21929,,,,0
2004,Nova Scotia,2016A000212,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60603,4.3.1.2,33513,,,,0
2004,Nova Scotia,2016A000212,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60634,4.3.1.3,58241,,,,0
2004,Nova Scotia,2016A000212,Sold,Turkey,Birds,Birds,37,thousands,3,v60755,4.3.2.1,730,,,,0
2004,Nova Scotia,2016A000212,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60783,4.3.2.2,3521,,,,0
2004,Nova Scotia,2016A000212,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60811,4.3.2.3,6455,,,,0
2004,Nova Scotia,2016A000212,Disposition,Total poultry,Birds,Birds,37,thousands,3,v29434340,4.4.3.1,22665,,,,0
2004,Nova Scotia,2016A000212,Disposition,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434341,4.4.3.2,37051,,,,0
2004,Nova Scotia,2016A000212,Disposition,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434342,4.4.3.3,64727,,,,0
2004,Nova Scotia,2016A000212,Disposition,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v29434334,4.4.1.1,21935,,,,0
2004,Nova Scotia,2016A000212,Disposition,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v29434335,4.4.1.2,33529,,,,0
2004,Nova Scotia,2016A000212,Disposition,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v29434336,4.4.1.3,58269,,,,0
2004,Nova Scotia,2016A000212,Disposition,Turkey,Birds,Birds,37,thousands,3,v29434337,4.4.2.1,730,,,,0
2004,Nova Scotia,2016A000212,Disposition,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v29434338,4.4.2.2,3522,,,,0
2004,Nova Scotia,2016A000212,Disposition,Turkey,Value (dollars),Dollars,81,thousands,3,v29434339,4.4.2.3,6458,,,,0
2004,New Brunswick,2016A000213,"Production, total",Total poultry,Birds,Birds,37,thousands,3,v29434361,5.1.3.1,18469,,,,0
2004,New Brunswick,2016A000213,"Production, total",Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434362,5.1.3.2,29596,,,,0
2004,New Brunswick,2016A000213,"Production, total",Total poultry,Value (dollars),Dollars,81,thousands,3,v29434363,5.1.3.3,51204,,,,0
2004,New Brunswick,2016A000213,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60573,5.1.1.1,18151,,,,0
2004,New Brunswick,2016A000213,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60604,5.1.1.2,27274,,,,0
2004,New Brunswick,2016A000213,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60635,5.1.1.3,47074,,,,0
2004,New Brunswick,2016A000213,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60756,5.1.2.1,317,,,,0
2004,New Brunswick,2016A000213,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60784,5.1.2.2,2321,,,,0
2004,New Brunswick,2016A000213,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60812,5.1.2.3,4130,,,,0
2004,New Brunswick,2016A000213,Home consumption,Total poultry,Birds,Birds,37,thousands,3,v29434364,5.2.3.1,3,,,,0
2004,New Brunswick,2016A000213,Home consumption,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434365,5.2.3.2,5,,,,0
