source,"Table 32-10-0110-01  Cash receipts from milk and cream sold off farms (x 1,000)",,,,,,,,,,,,,
REF_DATE,GEO,DGUID,Dairy distribution,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Apr-84,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,1044,,,,0
Apr-84,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,1044,,,,0
Apr-84,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,0,,,,0
Apr-84,Newfoundland and Labrador,2016A000210,Delivered as cream,Kilolitres,195,units ,0,v382169,2.7,0,,,t,0
Apr-84,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,8111,,,,0
Apr-84,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1007,,,,0
Apr-84,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,6642,,,,0
Apr-84,Prince Edward Island,2016A000211,Delivered as cream,Kilolitres,195,units ,0,v382176,3.7,462,,,t,0
Apr-84,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,14960,,,,0
Apr-84,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,9546,,,,0
Apr-84,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,5009,,,,0
Apr-84,Nova Scotia,2016A000212,Delivered as cream,Kilolitres,195,units ,0,v382183,4.7,405,,,t,0
Apr-84,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,11469,,,,0
Apr-84,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,5617,,,,0
Apr-84,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,5419,,,,0
Apr-84,New Brunswick,2016A000213,Delivered as cream,Kilolitres,195,units ,0,v382190,5.7,433,,,t,0
Apr-84,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,254771,,,,0
Apr-84,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,52058,,,,0
Apr-84,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,202698,,,,0
Apr-84,Quebec,2016A000224,Delivered as cream,Kilolitres,195,units ,0,v382197,6.7,15,,,t,0
Apr-84,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,212177,,,,0
Apr-84,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,78360,,,,0
Apr-84,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,126334,,,,0
Apr-84,Ontario,2016A000235,Delivered as cream,Kilolitres,195,units ,0,v382204,7.7,7483,,,t,0
Apr-84,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,25099,,,,0
Apr-84,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,8798,,,,0
Apr-84,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,13537,,,,0
Apr-84,Manitoba,2016A000246,Delivered as cream,Kilolitres,195,units ,0,v382211,8.7,2764,,,t,0
Apr-84,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,19557,,,,0
Apr-84,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,8133,,,,0
Apr-84,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,9654,,,,0
Apr-84,Saskatchewan,2016A000247,Delivered as cream,Kilolitres,195,units ,0,v382218,9.7,1770,,,t,0
Apr-84,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,48985,,,,0
Apr-84,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,20277,,,,0
Apr-84,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,26267,,,,0
Apr-84,Alberta,2016A000248,Delivered as cream,Kilolitres,195,units ,0,v382225,10.7,2441,,,t,0
Apr-84,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,40441,,,,0
Apr-84,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,24541,,,,0
Apr-84,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,15847,,,,0
Apr-84,British Columbia,2016A000259,Delivered as cream,Kilolitres,195,units ,0,v382165,11.7,53,,,t,0
May-84,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,697726,,,,0
May-84,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,220744,,,,0
May-84,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,457218,,,,0
May-84,Canada,2016A000011124,Delivered as cream,Kilolitres,195,units ,0,v382158,1.7,19764,,,t,0
May-84,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,1175,,,,0
May-84,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,1175,,,,0
May-84,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,0,,,,0
May-84,Newfoundland and Labrador,2016A000210,Delivered as cream,Kilolitres,195,units ,0,v382169,2.7,0,,,t,0
May-84,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,9217,,,,0
May-84,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1006,,,,0
May-84,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,7563,,,,0
May-84,Prince Edward Island,2016A000211,Delivered as cream,Kilolitres,195,units ,0,v382176,3.7,648,,,t,0
May-84,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,15525,,,,0
May-84,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,9654,,,,0
May-84,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,5405,,,,0
May-84,Nova Scotia,2016A000212,Delivered as cream,Kilolitres,195,units ,0,v382183,4.7,466,,,t,0
May-84,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,12556,,,,0
May-84,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,6000,,,,0
May-84,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,5838,,,,0
May-84,New Brunswick,2016A000213,Delivered as cream,Kilolitres,195,units ,0,v382190,5.7,718,,,t,0
May-84,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,290240,,,,0
May-84,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,54095,,,,0
May-84,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,236104,,,,0
May-84,Quebec,2016A000224,Delivered as cream,Kilolitres,195,units ,0,v382197,6.7,41,,,t,0
May-84,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,226734,,,,0
May-84,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,83140,,,,0
May-84,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,134546,,,,0
May-84,Ontario,2016A000235,Delivered as cream,Kilolitres,195,units ,0,v382204,7.7,9048,,,t,0
May-84,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,26381,,,,0
May-84,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,9232,,,,0
May-84,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,13776,,,,0
May-84,Manitoba,2016A000246,Delivered as cream,Kilolitres,195,units ,0,v382211,8.7,3373,,,t,0
May-84,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,21193,,,,0
May-84,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,8863,,,,0
May-84,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,9955,,,,0
May-84,Saskatchewan,2016A000247,Delivered as cream,Kilolitres,195,units ,0,v382218,9.7,2375,,,t,0
May-84,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,52497,,,,0
May-84,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,21785,,,,0
May-84,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,27678,,,,0
May-84,Alberta,2016A000248,Delivered as cream,Kilolitres,195,units ,0,v382225,10.7,3034,,,t,0
May-84,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,42208,,,,0
May-84,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,25794,,,,0
May-84,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,16353,,,,0
May-84,British Columbia,2016A000259,Delivered as cream,Kilolitres,195,units ,0,v382165,11.7,61,,,t,0
Jun-84,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,712321,,,,0
Jun-84,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,208923,,,,0
Jun-84,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,481821,,,,0
Jun-84,Canada,2016A000011124,Delivered as cream,Kilolitres,195,units ,0,v382158,1.7,21577,,,t,0
Jun-84,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,1237,,,,0
Jun-84,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,1237,,,,0
Jun-84,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,0,,,,0
Jun-84,Newfoundland and Labrador,2016A000210,Delivered as cream,Kilolitres,195,units ,0,v382169,2.7,0,,,t,0
Jun-84,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,10692,,,,0
Jun-84,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1096,,,,0
Jun-84,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,8687,,,,0
Jun-84,Prince Edward Island,2016A000211,Delivered as cream,Kilolitres,195,units ,0,v382176,3.7,909,,,t,0
Jun-84,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,16111,,,,0
Jun-84,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,9041,,,,0
Jun-84,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,6301,,,,0
Jun-84,Nova Scotia,2016A000212,Delivered as cream,Kilolitres,195,units ,0,v382183,4.7,769,,,t,0
Jun-84,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,13097,,,,0
Jun-84,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,5660,,,,0
Jun-84,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,6546,,,,0
Jun-84,New Brunswick,2016A000213,Delivered as cream,Kilolitres,195,units ,0,v382190,5.7,891,,,t,0
Jun-84,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,306776,,,,0
Jun-84,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,49447,,,,0
Jun-84,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,257265,,,,0
Jun-84,Quebec,2016A000224,Delivered as cream,Kilolitres,195,units ,0,v382197,6.7,64,,,t,0
Jun-84,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,224861,,,,0
Jun-84,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,79859,,,,0
Jun-84,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,135388,,,,0
Jun-84,Ontario,2016A000235,Delivered as cream,Kilolitres,195,units ,0,v382204,7.7,9614,,,t,0
Jun-84,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,26042,,,,0
Jun-84,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,8751,,,,0
Jun-84,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,13690,,,,0
Jun-84,Manitoba,2016A000246,Delivered as cream,Kilolitres,195,units ,0,v382211,8.7,3601,,,t,0
Jun-84,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,20737,,,,0
Jun-84,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,8371,,,,0
Jun-84,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,10050,,,,0
Jun-84,Saskatchewan,2016A000247,Delivered as cream,Kilolitres,195,units ,0,v382218,9.7,2316,,,t,0
Jun-84,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,52659,,,,0
Jun-84,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,20503,,,,0
Jun-84,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,28808,,,,0
Jun-84,Alberta,2016A000248,Delivered as cream,Kilolitres,195,units ,0,v382225,10.7,3348,,,t,0
Jun-84,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,40109,,,,0
Jun-84,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,24958,,,,0
Jun-84,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,15086,,,,0
Jun-84,British Columbia,2016A000259,Delivered as cream,Kilolitres,195,units ,0,v382165,11.7,65,,,t,0
Jul-84,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,694599,,,,0
Jul-84,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,203780,,,,0
Jul-84,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,469397,,,,0
Jul-84,Canada,2016A000011124,Delivered as cream,Kilolitres,195,units ,0,v382158,1.7,21422,,,t,0
Jul-84,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,1287,,,,0
Jul-84,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,1287,,,,0
Jul-84,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,0,,,,0
Jul-84,Newfoundland and Labrador,2016A000210,Delivered as cream,Kilolitres,195,units ,0,v382169,2.7,0,,,t,0
Jul-84,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,9918,,,,0
Jul-84,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1219,,,,0
Jul-84,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,7731,,,,0
Jul-84,Prince Edward Island,2016A000211,Delivered as cream,Kilolitres,195,units ,0,v382176,3.7,968,,,t,0
Jul-84,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,15006,,,,0
Jul-84,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,9161,,,,0
Jul-84,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,5272,,,,0
Jul-84,Nova Scotia,2016A000212,Delivered as cream,Kilolitres,195,units ,0,v382183,4.7,573,,,t,0
Jul-84,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,11779,,,,0
Jul-84,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,5744,,,,0
Jul-84,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,5139,,,,0
Jul-84,New Brunswick,2016A000213,Delivered as cream,Kilolitres,195,units ,0,v382190,5.7,896,,,t,0
Jul-84,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,293840,,,,0
Jul-84,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,47179,,,,0
Jul-84,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,246591,,,,0
Jul-84,Quebec,2016A000224,Delivered as cream,Kilolitres,195,units ,0,v382197,6.7,70,,,t,0
Jul-84,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,220970,,,,0
Jul-84,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,79142,,,,0
Jul-84,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,132180,,,,0
Jul-84,Ontario,2016A000235,Delivered as cream,Kilolitres,195,units ,0,v382204,7.7,9648,,,t,0
Jul-84,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,25718,,,,0
Jul-84,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,8376,,,,0
Jul-84,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,13641,,,,0
Jul-84,Manitoba,2016A000246,Delivered as cream,Kilolitres,195,units ,0,v382211,8.7,3701,,,t,0
Jul-84,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,20764,,,,0
Jul-84,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,7942,,,,0
Jul-84,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,10759,,,,0
Jul-84,Saskatchewan,2016A000247,Delivered as cream,Kilolitres,195,units ,0,v382218,9.7,2063,,,t,0
Jul-84,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,53773,,,,0
Jul-84,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,19516,,,,0
Jul-84,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,30816,,,,0
Jul-84,Alberta,2016A000248,Delivered as cream,Kilolitres,195,units ,0,v382225,10.7,3441,,,t,0
Jul-84,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,41544,,,,0
Jul-84,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,24214,,,,0
Jul-84,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,17268,,,,0
Jul-84,British Columbia,2016A000259,Delivered as cream,Kilolitres,195,units ,0,v382165,11.7,62,,,t,0
Aug-84,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,666386,,,,0
Aug-84,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,220361,,,,0
Aug-84,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,426195,,,,0
Aug-84,Canada,2016A000011124,Delivered as cream,Kilolitres,195,units ,0,v382158,1.7,19830,,,t,0
Aug-84,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,1210,,,,0
Aug-84,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,1210,,,,0
Aug-84,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,0,,,,0
Aug-84,Newfoundland and Labrador,2016A000210,Delivered as cream,Kilolitres,195,units ,0,v382169,2.7,0,,,t,0
Aug-84,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,9790,,,,0
Aug-84,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1250,,,,0
Aug-84,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,7676,,,,0
Aug-84,Prince Edward Island,2016A000211,Delivered as cream,Kilolitres,195,units ,0,v382176,3.7,864,,,t,0
Aug-84,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,14604,,,,0
Aug-84,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,9437,,,,0
Aug-84,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,4684,,,,0
Aug-84,Nova Scotia,2016A000212,Delivered as cream,Kilolitres,195,units ,0,v382183,4.7,483,,,t,0
Aug-84,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,12124,,,,0
Aug-84,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,6209,,,,0
Aug-84,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,5078,,,,0
Aug-84,New Brunswick,2016A000213,Delivered as cream,Kilolitres,195,units ,0,v382190,5.7,837,,,t,0
Aug-84,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,276098,,,,0
Aug-84,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,53502,,,,0
Aug-84,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,222533,,,,0
Aug-84,Quebec,2016A000224,Delivered as cream,Kilolitres,195,units ,0,v382197,6.7,63,,,t,0
Aug-84,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,214299,,,,0
Aug-84,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,82887,,,,0
Aug-84,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,122725,,,,0
Aug-84,Ontario,2016A000235,Delivered as cream,Kilolitres,195,units ,0,v382204,7.7,8687,,,t,0
Aug-84,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,24485,,,,0
Aug-84,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,9409,,,,0
Aug-84,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,12130,,,,0
Aug-84,Manitoba,2016A000246,Delivered as cream,Kilolitres,195,units ,0,v382211,8.7,2946,,,t,0
Aug-84,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,20808,,,,0
Aug-84,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,8720,,,,0
Aug-84,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,9606,,,,0
Aug-84,Saskatchewan,2016A000247,Delivered as cream,Kilolitres,195,units ,0,v382218,9.7,2482,,,t,0
Aug-84,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,51909,,,,0
Aug-84,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,21272,,,,0
Aug-84,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,27224,,,,0
Aug-84,Alberta,2016A000248,Delivered as cream,Kilolitres,195,units ,0,v382225,10.7,3413,,,t,0
Aug-84,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,41059,,,,0
